ASIGN_VALDYTOJAS,TIEKEJAS,POZYMIS,PROGRAMA,FIN_SALTINIS,SAMATA,SASKAITOS_NR,SASKAITOS_DATA,VALIUTA,SASKAITOS_SUMA,APMOKETA,APMOKETA_IKI_EIN_METU,APMOKETA_I_KETV,APMOKETA_II_KETV,APMOKETA_III_KETV,APMOKETA_IV_KETV,PASTABA,SUT_NR_FVAS,SUT_NR_AVILYS,ITRAUK_SUMA,PAR_DATA,PAR_NR
188710061,"IMBRASAS, JUOZAS","Tarybos narys",16010101,01,1000002,AV2015/470,28-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"RUDŽIONIS, GEDIMINAS","Tarybos narys",16010101,01,1000002,AV2015/497,31-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"RUDŽIONIS, GEDIMINAS","Tarybos narys",16010101,01,1000002,AV2016/92,31-MAR-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"KAMINSKI, JAROSLAV","Tarybos narys",16030101,01,1000012,AV2015/103,30-MAR-15,EUR,93.5,0,0,0,0,0,0,,-,-,,,
188710061,"KAMINSKI, JAROSLAV","Tarybos narys",16030101,01,1000012,AV2015/190,20-APR-15,EUR,36,0,0,0,0,0,0,,-,-,,,
188710061,"KAMINSKI, JAROSLAV","Tarybos narys",16010101,01,1000002,AV2015/353,07-SEP-15,EUR,140.08,0,0,0,0,0,0,,-,-,,,
188710061,"KAMINSKI, JAROSLAV","Tarybos narys",16010101,01,1000002,AV2016/178,28-JUN-16,EUR,251.05,0,0,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16030101,01,1000063,AV2015/35,17-FEB-15,EUR,59.96,0,0,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16010101,01,1000002,AV2015/402,30-SEP-15,EUR,660.08,0,0,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16030101,01,1000063,"DELK 2245",25-OCT-14,EUR,73.04,73.04,73.04,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16030101,01,1000063,"KT 0001251",03-SEP-14,EUR,848.7,848.7,848.7,0,0,0,0,,-,-,,,
188710061,"TAMOŠIŪNAITĖ, EDITA","Tarybos narys",16010101,01,1000002,AV2016/231,30-JUN-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"ŠVILPA, GEDIMINAS","Tarybos narys",16010101,01,1000002,AV2015/149,31-MAR-15,EUR,618.72,0,0,0,0,0,0,,-,-,,,
188710061,"ŠVILPA, GEDIMINAS","Tarybos narys",16010101,01,1000002,AV2015/323,30-JUN-15,EUR,870,0,0,0,0,0,0,,-,-,,,
188710061,"URBONAVIČIUS, VIDAS","Tarybos narys",16010101,01,1000002,AV2015/153,31-MAR-15,EUR,862.01,0,0,0,0,0,0,,-,-,,,
188710061,"URBONAVIČIUS, VIDAS","Tarybos narys",16010101,01,1000002,AV2015/401,30-SEP-15,EUR,892.91,0,0,0,0,0,0,,-,-,,,
188710061,"MARTIKONIS, VIDMANTAS","Tarybos narys",16010101,01,1000002,AV2015/304,30-JUN-15,EUR,626.03,0,0,0,0,0,0,,-,-,,,
188710061,"ŠILGALIS, ŽILVINAS","Tarybos narys",16010101,01,1000002,AV2015/145,31-MAR-15,EUR,870,0,0,0,0,0,0,,-,-,,,
188710061,"ŠILGALIS, ŽILVINAS","Tarybos narys",16010101,01,1000002,AV2015/469,22-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"ŠILGALIS, ŽILVINAS","Tarybos narys",16010101,01,1000002,AV2016/227,30-JUN-16,EUR,870.97,0,0,0,0,0,0,,-,-,,,
188710061,"MACIEJEVSKI, ZBIGNIEV","Tarybos narys",16010101,01,1000002,AV2015/378,30-SEP-15,EUR,892.91,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2015/119,31-MAR-15,EUR,870,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2015/204,21-APR-15,EUR,84.08,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2015/282,30-JUN-15,EUR,445.48,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2015/360,30-SEP-15,EUR,390.66,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2015/445,30-NOV-15,EUR,121.93,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2016/149,31-MAY-16,EUR,152.76,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2016/169,08-JUN-16,EUR,22,0,0,0,0,0,0,,-,-,,,
188710061,"SAKSON, GŽEGOŽ","Tarybos narys",16010101,01,1000002,AV2015/142,31-MAR-15,EUR,870,0,0,0,0,0,0,,-,-,,,
188710061,"STORPIRŠTIS, GEDIMINAS","Tarybos narys",16010101,01,1000002,AV2015/393,30-SEP-15,EUR,892.91,0,0,0,0,0,0,,-,-,,,
188710061,"SKUČAS, ŠARŪNAS","Tarybos narys",16010101,01,1000002,AV2016/95,31-MAR-16,EUR,874.28,0,0,0,0,0,0,,-,-,,,
188710061,"JURGUTIS, VINCAS","Tarybos narys",16010101,01,1000002,AV2015/293,30-JUN-15,EUR,343.3,0,0,0,0,0,0,,-,-,,,
188710061,"KATINAS, ANDRIUS","Tarybos narys",16010101,01,1000002,AV2015/484,31-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"ARMONAITĖ, AUŠRINĖ","Tarybos narys",16010101,01,1000002,AV2015/284,30-JUN-15,EUR,667,0,0,0,0,0,0,,-,-,,,
188710061,"ŠVENTICKIENĖ, ALDONA","Tarybos narys",16010101,01,1000002,AV2016/135,17-MAY-16,EUR,110,0,0,0,0,0,0,,-,-,,,
188710061,"ŠVENTICKIENĖ, ALDONA","Tarybos narys",16010101,01,1000002,AV2016/229,30-JUN-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"KUKARĖNAS, VAIDAS","Tarybos narys",16010101,01,1000002,AV2015/298,30-JUN-15,EUR,657.98,0,0,0,0,0,0,,-,-,,,
188710061,"MALDEIKIENĖ, AUŠRA","Tarybos narys",16010101,01,1000002,AV2016/211,30-JUN-16,EUR,814.89,0,0,0,0,0,0,,-,-,,,
188710061,"MAJAUSKAS, MYKOLAS","Tarybos narys",16010101,01,1000002,AV2016/62,30-MAR-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"STOŠKUS, LIUTAURAS","Tarybos narys",16010101,01,1000002,AV2016/226,30-JUN-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"BUŽINSKAS, ADOMAS","Tarybos narys",16010101,01,1000002,AV2016/68,31-MAR-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"POŠEVECKAJA, ROMUALDA","Tarybos narys",16010101,01,1000002,AV2016/91,31-MAR-16,EUR,899.03,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2015/332,02-JUL-15,EUR,5.8,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2015/443,13-NOV-15,EUR,20.59,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2015/444,16-NOV-15,EUR,8.2,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2016/147,04-MAY-16,EUR,19.5,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2016/186,14-JUN-16,EUR,11.3,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2016/34,18-FEB-16,EUR,78.12,0,0,0,0,0,0,,-,-,,,
188710061,"KVEDARAVIČIUS, LINAS","Tarybos narys",16010101,01,1000002,AV2015/256,31-MAY-15,EUR,117.69,0,0,0,0,0,0,,-,-,,,
188710061,"KVEDARAVIČIUS, LINAS","Tarybos narys",16010101,01,1000002,AV2015/361,30-SEP-15,EUR,149.96,0,0,0,0,0,0,,-,-,,,
188710061,"KVEDARAVIČIUS, LINAS","Tarybos narys",16010101,01,1000002,AV2016/64,31-MAR-16,EUR,109.73,0,0,0,0,0,0,,-,-,,,
188710061,"PODOLSKAITĖ, VIOLETA","Tarybos narys",16010101,01,1000002,AV2015/268a,05-JUN-15,EUR,95,0,0,0,0,0,0,,-,-,,,
188710061,"PODOLSKAITĖ, VIOLETA","Tarybos narys",16010101,01,1000002,AV2016/90,31-MAR-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"PALUCKAS, GINTAUTAS","Tarybos narys",16030101,01,1000012,AV2016/126,04-APR-16,EUR,165,0,0,0,0,0,0,,-,-,,,
188710061,"LIUDKOVSKI, ARTUR","Tarybos narys",16010101,01,1000002,AV2015/359,28-SEP-15,EUR,892.91,0,0,0,0,0,0,,-,-,,,
188710061,"IMBRASAS, JUOZAS","Tarybos narys",16010101,01,1000002,AV2016/200,30-JUN-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"KAMINSKI, JAROSLAV","Tarybos narys",16030101,01,1000012,AV2015/104,30-MAR-15,EUR,142.45,0,0,0,0,0,0,,-,-,,,
188710061,"KAMINSKI, JAROSLAV","Tarybos narys",16030101,01,1000012,AV2015/105,30-MAR-15,EUR,52,0,0,0,0,0,0,,-,-,,,
188710061,"NĖNIUS, KĘSTUTIS","Tarybos narys",16010101,01,1000002,AV2015/138,31-MAR-15,EUR,184.67,0,0,0,0,0,0,,-,-,,,
188710061,"NĖNIUS, KĘSTUTIS","Tarybos narys",16010101,01,1000002,AV2015/384,30-SEP-15,EUR,857.89,0,0,0,0,0,0,,-,-,,,
188710061,"NĖNIUS, KĘSTUTIS","Tarybos narys",16010101,01,1000002,AV2015/471,28-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16030101,01,1000063,"IKI I100807-001420",25-OCT-14,EUR,21.12,21.12,21.12,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16030101,01,1000063,"PSO4 250731",21-JUL-14,EUR,63.08,63.08,63.08,0,0,0,0,,-,-,,,
188710061,"ZUOKAS, ARTŪRAS","Tarybos narys",16030101,01,1000063,"STEKA 2014/11-24-6",24-NOV-14,EUR,40.55,40.55,40.55,0,0,0,0,,-,-,,,
188710061,"ŠIŠKO, EDITA","Tarybos narys",16010101,01,1000002,AV2015/396,30-SEP-15,EUR,869.27,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIŠKO, EDITA","Tarybos narys",16010101,01,1000002,AV2015/503,31-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"TAMOŠIŪNAITĖ, EDITA","Tarybos narys",16010101,01,1000002,AV2016/102,31-MAR-16,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"MARTIKONIS, VIDMANTAS","Tarybos narys",16010101,01,1000002,AV2015/380,30-SEP-15,EUR,892.91,0,0,0,0,0,0,,-,-,,,
188710061,"ŠILGALIS, ŽILVINAS","Tarybos narys",16010101,01,1000002,AV2016/98,31-MAR-16,EUR,880.89,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16030101,01,1000012,AV2016/125,01-APR-16,EUR,135.9,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2016/130,29-APR-16,EUR,165.34,0,0,0,0,0,0,,-,-,,,
188710061,"BENKUNSKAS, VALDAS","Tarybos narys",16010101,01,1000002,AV2016/153,02-JUN-16,EUR,79.5,0,0,0,0,0,0,,-,-,,,
188710061,"MONKEVIČIUS, MIROSLAVAS","Tarybos narys",16030105,01,1000012,AV2015/89,30-MAR-15,EUR,365.5,0,0,0,0,0,0,,-,-,,,
188710061,"KAŠĖTAITĖ, JUSTINA","Tarybos narys",16010101,01,1000002,AV2015/483,31-DEC-15,EUR,900,0,0,0,0,0,0,,-,-,,,
188710061,"GNEUŠEV, DMITRIJ","Tarybos narys",16010101,01,1000002,AV2015/289,30-JUN-15,EUR,667,0,0,0,0,0,0,,-,-,,,
188710061,"JURGUTIS, VINCAS","Tarybos narys",16010101,01,1000002,AV2016/201,30-JUN-16,EUR,862.14,0,0,0,0,0,0,,-,-,,,
188710061,"ČAPLIKAS, ALGIS","Tarybos narys",16010101,01,1000002,AV2015/366,30-SEP-15,EUR,676.19,0,0,0,0,0,0,,-,-,,,
188710061,"TUMELIS, SKIRMANTAS","Tarybos narys",16010101,01,1000002,AV2015/400,30-SEP-15,EUR,85.97,0,0,0,0,0,0,,-,-,,,
188710061,"CYTACKA, RENATA","Tarybos narys",16010101,01,1000002,AV2015/365,30-SEP-15,EUR,892.91,0,0,0,0,0,0,,-,-,,,
188710061,"ŠVENTICKIENĖ, ALDONA","Tarybos narys",16010101,01,1000002,AV2015/322,30-JUN-15,EUR,667,0,0,0,0,0,0,,-,-,,,
188710061,"KUKARĖNAS, VAIDAS","Tarybos narys",16010101,01,1000002,AV2016/21,01-FEB-16,EUR,42,0,0,0,0,0,0,,-,-,,,
188710061,"MAJAUSKAS, MYKOLAS","Tarybos narys",16010101,01,1000002,AV2015/301,30-JUN-15,EUR,667,0,0,0,0,0,0,,-,-,,,
188710061,"STOŠKUS, LIUTAURAS","Tarybos narys",16010101,01,1000002,AV2016/97,31-MAR-16,EUR,830.49,0,0,0,0,0,0,,-,-,,,
188710061,"POŠEVECKAJA, ROMUALDA","Tarybos narys",16010101,01,1000002,AV2015/387,30-SEP-15,EUR,666.72,0,0,0,0,0,0,,-,-,,,
188710061,"MUKSINOV, RAFAEL","Tarybos narys",16010101,01,1000002,AV2015/493,31-DEC-15,EUR,628.49,0,0,0,0,0,0,,-,-,,,
188710061,"MUKSINOV, RAFAEL","Tarybos narys",16010101,01,1000002,AV2016/215,30-JUN-16,EUR,889.66,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2015/441,02-NOV-15,EUR,52.84,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2016/123,13-APR-16,EUR,68.86,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2016/239,04-JUL-16,EUR,39,0,0,0,0,0,0,,-,-,,,
188710061,"ŠIMAŠIUS, REMIGIJUS","Tarybos narys",16030101,01,1000063,AV2016/32,03-FEB-16,EUR,78.06,0,0,0,0,0,0,,-,-,,,
188710061,"KVEDARAVIČIUS, LINAS","Tarybos narys",16010101,01,1000002,AV2015/427,30-OCT-15,EUR,53.4,0,0,0,0,0,0,,-,-,,,
