ID;SHOWS;AVILIO_ID;GROUP_ID;MEET_NR;MEETING_DATE;CREATE_DATE;CREATOR_ID;CREATOR_INFO;CREATOR_SHORT;STATUS_ID;HEAD_ID;HEAD_TYPE;HEAD_INFO;HEAD_SHORT;PARTICIPANT_SHORT;PARTICIPANT_INFO;MEET_HASH;FOREIGNMEET_ID;NOW_ACTIVE;PLACE
9864255,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR. 10",c1c7baa0ee6311e0bbacb08d009cc193,1,10,"2011-10-12 13:00:00","2011-10-04 11:35:04",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,f36658886f2d3c248b472d605886a4e0,,,
9988265,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR.11",e3b7ab40fe3d11e08c1e935694c9f359,1,11,"2011-11-02 13:00:00","2011-10-24 15:44:18",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,1e7fd931f66ae853107e46f18c65ca95,,,
9993717,"IŠORINĖS REKLAMOS KOMISIJOS POSĖDIS",ad756500fee611e08c2c935694c9f359,1,,"2011-10-26 13:30:00","2011-10-25 11:52:32",4916,"Rūta Jakimavičienė&lt;br/&gt;&lt;br/&gt;Reklamos poskyris Vyriausiasis specialistas &lt;br/&gt;&lt;a href=&quot;mailto:Ruta.Jakimaviciene@vilnius.lt&quot;&gt;Ruta.Jakimaviciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius,&lt;br/&gt;219 7947","Rūta Jakimavičienė",50,695,1,"Jonas Urbanavičius&lt;br/&gt;&lt;br/&gt;Vilniaus miesto savivaldybės administracija Administracijos direktoriaus pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:jonas.urbanavicius@vilnius.lt&quot;&gt;jonas.urbanavicius@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br&gt;
Informacija: 1664, (8 5)  211 2000&lt;br/&gt;211 2610, 680 61 601","Jonas Urbanavičius","Darius Paulius Vizgirda&lt;br/&gt;Marius Skarupskas&lt;br/&gt;Beatričė Raguotienė&lt;br/&gt;Vytautas Grinius&lt;br/&gt;Monika Čekanauskaitė&lt;br/&gt;Albina Šiupienienė&lt;br/&gt;Marius Švaikauskas&lt;br/&gt;Tomas Kamaitis&lt;br/&gt; &lt;br/&gt;Danutė Eidukonytė&lt;br/&gt;","Darius Paulius Vizgirda&lt;br/&gt;&lt;br/&gt;Reklamos poskyris Poskyrio vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:darius.vizgirda@vilnius.lt&quot;&gt;darius.vizgirda@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius,&lt;br/&gt;211 25 23&lt;br/&gt;Marius Skarupskas&lt;br/&gt;&lt;br/&gt;Verslo licencijavimo ir leidimų skyrius Skyriaus vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:marius.skarupskas@vilnius.lt&quot;&gt;marius.skarupskas@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2298&lt;br/&gt;Beatričė Raguotienė&lt;br/&gt;&lt;br/&gt;Miesto estetikos skyrius Vyriausiasis specialistas, Vilniaus miesto pavadinimų, paminklų ir atminimo lentų komisija Narys &lt;br/&gt;&lt;a href=&quot;mailto:beatrice.raguotiene@vilnius.lt&quot;&gt;beatrice.raguotiene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 25 20&lt;br/&gt;Vytautas Grinius&lt;br/&gt;&lt;br/&gt;Ekonomikos ir investicijų departamentas Direktorius &lt;br/&gt;&lt;a href=&quot;mailto:Vytautas.Grinius@vilnius.lt&quot;&gt;Vytautas.Grinius@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2246&lt;br/&gt;Monika Čekanauskaitė&lt;br/&gt;&lt;br/&gt;Kultūros paveldo apsaugos skyrius Vyriausiasis specialistas &lt;br/&gt;&lt;a href=&quot;mailto:monika.cekanauskaite@vilnius.lt&quot;&gt;monika.cekanauskaite@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 26 86&lt;br/&gt;Albina Šiupienienė&lt;br/&gt;&lt;br/&gt;Viešosios tvarkos skyrius Vyriausiasis kalbos tvarkytojas &lt;br/&gt;&lt;a href=&quot;mailto:albina.siupieniene@vilnius.lt&quot;&gt;albina.siupieniene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2293&lt;br/&gt;Marius Švaikauskas&lt;br/&gt;&lt;br/&gt;Vilniaus miesto savivaldybės administracijos darbuotojų profesinė sąjunga Komiteto narys, Viešosios tvarkos skyrius Skyriaus vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:marius.svaikauskas@vilnius.lt&quot;&gt;marius.svaikauskas@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;2112514, 68061514&lt;br/&gt;Tomas Kamaitis&lt;br/&gt;&lt;br/&gt;Eismo organizavimo skyrius Vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:Tomas.Kamaitis@vilnius.lt&quot;&gt;Tomas.Kamaitis@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius&lt;br/&gt;211 2142,  680 61 142&lt;br/&gt; &lt;br/&gt;Danutė Eidukonytė&lt;br/&gt;&lt;br/&gt;Vakarinės teritorijos poskyris Poskyrio vedėjas &lt;br/&gt;&lt;a href=&quot;mailto:danute.eidukonyte@vilnius.lt&quot;&gt;danute.eidukonyte@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr.3, LT-09601 Vilnius&lt;br/&gt;211 2750&lt;br/&gt;",d41d8cd98f00b204e9800998ecf8427e,,,
10099419,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR. 12",102d12800e9911e1a1d9848c2297f297,1,,"2011-11-23 13:00:00","2011-11-14 10:17:16",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,9670902ee99327298ffbb27f055dac2e,,,
10236345,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR. 13",d9e6a5a01fec11e1a6c0e7d9c457bb0b,1,,"2011-12-14 13:00:00","2011-12-06 11:29:52",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,73467275e3c325e6f2bf0bc1ba9f9dea,,,
10316156,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR. 14",417678002ad111e194ee9f2b19d15a73,1,,"2011-12-28 14:00:00","2011-12-20 08:10:03",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,7369dd6468f8d1534327cbd92060497f,,,
10468682,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR.15",bb86bf20411e11e1a6bab5adbeff52de,1,,"2012-01-25 14:00:00","2012-01-17 17:20:04",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,aa6bcdcd133e2a6baa085d8cd7de8a94,,,
10552241,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR. 16",9fca55c04c1411e19b3297618d20525a,1,16,"2012-02-08 14:00:00","2012-01-31 16:05:26",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,9a885ed7c40233c867a5f90d9ef435d5,,,
10609208,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS IŠKILMINGAS POSĖDIS",47dae7e0531611e1923da0076694435f,1,,"2012-02-15 16:00:00","2012-02-09 14:04:55",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,d8772157b5bea4912053470c0c69747f,,,
10709735,"VILNIAUS MIESTO SAVIVALDYBĖS TARYBOS POSĖDIS NR.18",250059c061f411e1a724f54077dd31a2,1,,"2012-03-07 14:00:00","2012-02-28 12:08:21",50,"Zuzana Žičienė&lt;br/&gt;&lt;br/&gt;Tarybos sekretoriatas Skyriaus vedėjo pavaduotojas, Kontrolės komitetas Vedėjo pavaduotojas &lt;br/&gt;&lt;a href=&quot;mailto:zuzana.ziciene@vilnius.lt&quot;&gt;zuzana.ziciene@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601 Vilnius, 213 kab., telefonas 211 2549&lt;br/&gt;211 2151, 680 61151","Zuzana Žičienė",50,5671,1,"Artūras Zuokas&lt;br/&gt;&lt;br/&gt;Strateginio planavimo komisija Pirmininkas, Meras Meras, Vilniaus miesto savivaldybės taryba Tarybos narys, Frakcija „TAIP!“ Narys &lt;br/&gt;&lt;a href=&quot;mailto:meras@vilnius.lt&quot;&gt;meras@vilnius.lt&lt;/a&gt; &lt;br/&gt;Konstitucijos pr. 3, LT-09601, Vilnius,  312 kab., tel.  (8 5) 211 2781&lt;br/&gt;211 2889","Artūras Zuokas",,,892b1379bc00f89f31f41580104891f2,,,
